Comments,Mentions_Problem
"[7047, 1645, 1188, 4082, 7607, 4596, 144, 4459, 3273, 957, 4844, 3772, 144]",1
"[7947, 5137, 117, 7047, 1645, 3495, 7047, 5124, 4844, 7740, 2212, 3179, 768, 4997, 4991, 6252, 684, 831, 7037, 7222, 4082, 2528, 7207, 3507, 7047, 1995, 4716, 4240, 3179, 3958, 117, 7076, 6249, 7207, 3507, 2067, 6300, 4716, 955, 3179, 695, 117, 1745, 831, 7511, 4997, 144, 7146, 3390, 7207, 6382, 7037, 7076, 957, 4216, 3814, 552, 4236, 923, 4982, 585, 831, 5443, 788, 117, 7047, 1645, 4082, 7922, 3814, 552, 5726, 1600, 831, 3200, 6748, 7845, 7047, 7573, 2221, 7207, 1197, 6272, 4938, 7047, 3273, 7076, 5214, 3814, 4689, 1465, 3179, 7792, 3038, 6069, 2213]",1
"[7047, 1645, 4082, 5518, 7922, 7845, 3395, 6112, 5375, 117, 3661, 117, 4821, 1713, 957, 4517, 144]",1
"[4113, 6253, 986, 7161, 7958, 3507, 822, 1135, 4389, 4938, 1951, 7037, 957, 6853, 7207, 3507, 6520, 7207, 2466, 7845, 1094, 7037, 2646, 2466, 4723, 3344, 7483, 5026, 2466, 4723, 3507, 859, 1645, 3814, 7057, 144, 5053, 7035, 7037, 117, 7047, 5497, 4378, 5040, 4285, 552, 6112, 4982, 5622, 5497, 6373, 1197, 144, 7068, 4082, 552, 4389, 4938, 1645, 7037, 4082, 3486, 7207, 3154, 117, 831, 3696, 1409, 4723, 2424, 4125, 5566, 3814, 6347, 1951, 144]",1
"[7947, 117, 7047, 1645, 3164, 3395, 6112, 831, 5622, 1666, 5375, 986, 7047, 4649, 117, 7635, 831, 1951, 957, 7740, 2212]",0
"[5671, 4844, 7740, 2212]",1
"[7047, 4360, 5009, 7047, 7492, 5098, 7791, 3495, 7791, 3495, 452, 551, 1165, 9, 4312, 3179, 6516, 5720, 831, 7076, 2466, 4844, 2466, 862, 144, 4821, 1739, 3597, 5098, 3179, 768, 7047, 4316, 7635, 144, 3507, 7207, 768, 7047, 4316, 7635, 3387, 3245, 7492, 5102, 144, 4316, 4938, 1745, 4082, 4844, 3814, 6906, 3193, 117, 7185, 7607, 2394, 7207, 5656]",1
"[3696, 1428, 4844, 2060, 859, 3677, 5026, 5699, 603, 144]",1
"[7146, 7352, 4082, 5414, 3395, 144, 4113, 80, 2994, 4044, 7207, 3154, 144, 7047, 4997, 7136, 3696, 34, 5743, 4082, 7207, 3507, 552, 4303, 7207, 7047, 6419, 5098, 4982, 7959, 7738, 6197, 144]",1
"[7068, 4082, 552, 6189, 4938, 3807, 1400, 2662, 4709, 24, 8, 4312, 4982, 2597, 5098, 144]",1
"[5671, 3050, 4082, 569, 144]",1
"[684, 139, 4844, 561, 7207, 2060, 552, 5682, 2785, 1748, 118, 4339, 2770, 5098, 726, 2074, 552, 4798, 7492, 117, 4844, 561, 7207, 6242, 7047, 7492, 3814, 7047, 4316, 2017, 4723, 3078, 6422, 3179, 552, 5705, 3677, 118, 7180, 822, 2770, 139, 1748, 4712, 2839, 7146, 4082, 1206, 7047, 3185, 4193, 5786, 831, 7804, 2074, 7047, 7492, 7068, 4082, 4821, 3043, 7207, 6265, 4986, 6499, 4113, 3361, 822, 2687, 5026, 4815, 7567, 144, 4821, 3642, 831, 3930, 3283, 2067, 7954, 144, 4844, 561, 7207, 1534, 7047, 3273, 4963, 3677, 831, 5699, 986, 7697, 4844, 561, 7207, 6404, 7446, 3179, 7037, 7492, 1206, 7047, 564, 2770]",1
"[4113, 4082, 4844, 552, 7607, 4044, 7492, 4014, 1203, 7047, 2602, 4938, 4767, 4844, 608, 3814, 4113, 2568, 7207, 7047, 3736, 2212, 35, 8, 3152, 831, 7047, 6094, 3050, 3814, 3366, 3673, 4438, 7047, 6330, 4309, 552, 1282, 3486, 7207, 3156, 788, 117, 3696, 2978, 7207, 7387, 7047, 6705, 3127, 4938, 7047, 5484, 2792, 726, 4355, 3814, 726, 6415, 7446, 144, 6499, 117, 3696, 3344, 2606, 1863, 4982, 7772, 7207, 2466, 144, 6404, 7446, 4082, 4844, 7556, 3179, 859, 3283, 1197, 4113, 7492, 5026, 684, 5026, 5699, 831, 7711, 2466, 4723, 4203, 7772, 7207, 2466, 831, 7037, 957, 7711, 695, 5026, 859, 5053, 7492, 144, 5441, 6308, 3495, 4844, 1210, 2513, 144, 788, 117, 7047, 5671, 1186, 5959, 7047, 2400, 831, 4082, 4938, 4592, 3535, 7207, 7470, 7207, 3154, 7047, 6659]",1
"[7047, 4014, 4082, 5400, 117, 1377, 4082, 2609, 7207, 7387, 144]",0
"[2494, 4723, 6249, 4285, 4113, 144, 4997, 7492, 831, 1748, 5134, 3507, 1210, 3772, 831, 3696, 7697, 561, 7207, 2231, 7047, 684, 7492, 2606, 117, 831, 3814, 7047, 1748, 2618, 7619, 3179, 2590, 7945, 3922, 2494, 4723, 1534, 3179, 552, 7551, 7945, 104, 434, 4082, 552, 7551, 7945, 105, 144, 7072, 4113, 3495, 4844, 1210, 7153, 7002]",1
"[7068, 6253, 7207, 1197, 4459, 3273, 4611, 144, 3696, 1428, 4844, 5810, 986, 3677, 5026, 5699, 144, 3677, 117, 5699, 117, 4011, 4938, 1399, 117, 3930, 146, 7075, 4639, 2466, 4844, 894, 7207, 1197, 3814, 7047, 3150, 887, 146, 6253, 7207, 1197, 822, 3839, 5497, 117, 7427, 7047, 5420, 6037, 2052, 7047, 6880, 144]",1
"[3273, 957, 3839, 117, 8109, 561, 7207, 4350, 3814, 7173, 684, 117, 1428, 4844, 8025, 5026, 2060, 859, 5053, 7492, 1203, 4938, 7047, 2770, 144]",1
"[4821, 117, 7037, 2494, 4723, 6249, 7207, 1197, 7047, 1461, 6449, 117, 4113, 3495, 1210, 552, 7607, 4172, 923, 831, 788, 7047, 3283, 4938, 4997, 552, 1192, 4360, 3495, 1210, 647, 144, 6499, 117, 3723, 655, 7047, 1185, 4360, 831, 6404, 7446, 4082, 1881, 986, 822, 4716, 953, 7063, 7076, 3507, 6857, 1366, 552, 1185, 1169, 4938, 4115]",1
"[7047, 6940, 3495, 4723, 7954, 3772, 859, 5517, 7011]",1
"[7047, 7492, 4639, 3495, 1210, 7002, 117, 803, 3696, 1409, 4723, 6161, 4113, 4082, 7151, 1062, 7146, 5315, 117, 986, 4113, 4997, 7020, 7047, 7564, 7037, 4082, 785, 5935, 1400, 7047, 4639, 144]",1
"[7047, 684, 3283, 4082, 7002, 7740, 117, 3661, 7068, 957, 6516, 3045, 4285, 7561, 4938, 5243, 4896, 7791, 957, 7954, 7207, 1197, 7002, 5026, 3805, 7460]",0
"[3273, 4938, 695, 957, 7880, 4459, 5053, 3278, 7954, 7207, 1197, 3772, 144]",0
"[7068, 957, 4997, 6977, 1724, 831, 7037, 7222, 4997, 3245, 4986, 601, 117, 7791, 4500, 4113, 3495, 4997, 1210, 2513, 1400, 4986, 3889, 831, 4844, 552, 6940, 144]",1
"[3696, 2378, 6242, 7454, 831, 1724, 323, 3616, 738, 144]",0
"[7947, 117, 647, 7047, 7878, 3273, 7193, 144]",0
"[7947, 117, 6253, 7207, 1197, 6499, 7047, 1461, 3814, 2629, 7047, 4227, 1717, 1236, 4175, 452, 3665, 738, 144, 1377, 7772, 1516, 734, 2597, 3050, 3507, 1210, 4409, 4082, 4844, 1610, 3547, 4125, 552, 1282, 7380, 986, 7207, 7047, 2950, 831, 7047, 4896, 4938, 1516, 4409, 144, 4685, 117, 7047, 818, 4938, 6766, 4484, 831, 7047, 4896, 4938, 6332, 5026, 4649, 957, 3004, 7222, 4263, 7207, 1197, 3778, 859, 1516, 986, 6797]",1
"[7047, 6940, 3495, 1210, 5574, 1724, 3814, 552, 7709, 7037, 6398, 7076, 3507, 1210, 4440, 1887, 5490, 4982, 7047, 5497, 144]",0
"[7947, 117, 7076, 3507, 975, 368, 1724, 144]",0
"[3696, 2017, 6242, 1724, 1400, 4997, 4986, 5227, 144, 4781, 6940, 1938, 144]",1
"[4689, 3055, 6249, 7207, 1197, 3161, 3395, 1666, 5375, 144]",0
"[7047, 5671, 3050, 4082, 7740, 1901, 144, 4716, 3055, 957, 5518, 4409, 831, 2609, 7207, 4765, 144, 2154, 4586, 1428, 1197, 6255, 2606, 986, 7740, 144, 5082, 3395, 4149, 2513, 4982, 7146, 5134, 144]",0
"[7047, 879, 7697, 2315, 599, 7207, 7047, 6112, 1966, 831, 1666, 5375, 144, 7047, 4778, 1100, 957, 7483, 780, 7845, 3322, 7207, 3471, 7492, 6330, 144, 6516, 4649, 2466, 4844, 3507, 7047, 1772, 7561, 1377, 7047, 7561, 3814, 5269, 957, 7529, 7047, 6112, 5375, 144, 7047, 619, 5749, 831, 1049, 1259, 4649, 4082, 788, 7483, 3814, 7047, 5501]",1
"[2994, 3395, 1666, 5375, 3157, 144]",0
"[7352, 4082, 2609, 7207, 7473, 117, 552, 6810, 7896, 1197, 7207, 2438, 6899, 4938, 2143, 1254, 117, 7845, 1258, 104, 7047, 4316, 3642, 5098, 3179, 2814, 3495, 7047, 1693, 2053, 7446, 7213, 105]",1
"[7047, 7492, 4014, 4082, 7607, 4044, 144, 7047, 3707, 7207, 634, 552, 3043, 3179, 5398, 1907, 4082, 7607, 6479, 831, 5847, 144, 2441, 7047, 4896, 4938, 5811, 7511, 117, 3661, 117, 6253, 4079, 7207, 7047, 3617, 3677, 831, 5699, 144, 5220, 7146, 1428, 1197, 552, 3268, 4938, 7047, 684, 601, 7783, 4113, 7896, 1197, 4683, 5847, 144]",1
"[7047, 7352, 4082, 7740, 1366, 986, 7740, 144, 6563, 7047, 4767, 1183, 1062, 7047, 7229, 4082, 552, 2243, 3814, 6984, 4938, 7492, 2866, 144]",0
"[4821, 117, 7047, 5671, 3050, 6970, 4494, 7772, 3696, 6373, 2466, 7207, 6989, 3814, 4341, 1807, 117, 831, 2494, 4844, 4944, 684, 80, 3900, 5026, 859, 3970, 4938, 3659, 7207, 5010, 7780, 4360, 7207, 7047, 7727, 144]",1
"[7947, 7047, 7352, 4082, 5414, 6487, 831, 552, 5227, 1428, 4765, 3234, 144, 3661, 117, 3814, 6516, 1465, 7068, 4082, 4821, 551, 1165, 9, 4303, 3814, 7047, 7717, 117, 6499, 7047, 7492, 3495, 7207, 7473, 1356, 4767, 7207, 3387, 7207, 7047, 5420, 5098, 144]",1
"[7047, 2306, 4217, 2586, 5108, 3179, 2387, 7511, 144, 768, 7047, 4312, 957, 7648, 7207, 768, 7047, 7511, 831, 7460, 1624, 7047, 4312, 822, 2770, 1701, 7037, 7958, 957, 4844, 1101, 7207, 5214, 7047, 613, 144, 3709, 4997, 5847, 4312, 6373, 1197, 7648, 7207, 7047, 7492, 144, 4113, 1864, 7047, 7492, 5807, 7047, 617, 3521, 1428, 5214, 144, 7047, 7492, 4786, 7207, 5214, 768, 7047, 617, 7648, 3814, 7047, 7352, 7207, 4203, 7772, 957, 7047, 617, 5847, 3179, 3578, 144, 7047, 5671, 3050, 788, 4082, 4844, 7740, 2292, 563, 7047, 617, 7037, 1428, 1197, 5217, 1400, 7047, 7492, 144, 7047, 5671, 3050, 2129, 4217, 859, 5847, 3900, 144]",1
"[3696, 2017, 4997, 1534, 3639, 144, 6449, 3696, 2017, 4844, 3078, 684, 831, 5699, 1645, 4982, 3372, 117, 3696, 1238, 7958, 957, 7954, 7207, 3762, 7047, 3284, 7047, 7352, 3696, 7632, 7697, 2609, 7207, 7473, 144, 3306, 6455, 4082, 5983, 831, 3852, 6347, 4798, 3020, 4285, 5946, 5165, 3179, 2626, 7047, 5482, 144, 3696, 3444, 7037, 7697, 7867, 4938, 552, 3318, 117, 1377, 2646, 7709, 117, 3395, 7867, 4]",1
"[7947, 144, 7047, 1944, 831, 4639, 3179, 3476, 3930, 3507, 1210, 7153, 7002, 144]",0
"[2955, 2088, 3020, 3507, 4844, 1210, 3772, 144, 4821, 3403, 6405, 831, 4821, 2674, 5897]",1
"[7047, 2207, 7001, 957, 5404, 3179, 6516, 1951, 144, 768, 7047, 3273, 6989, 957, 4844, 5404, 3179, 7047, 1951, 144, 7047, 4649, 957, 4844, 7009, 144]",0
"[2017, 4844, 3078, 2130, 7020, 144]",1
"[7845, 552, 7236, 4938, 496, 1724, 117, 7047, 6940, 3495, 620, 5571, 1516, 7207, 7047, 5497, 144, 803, 4844, 768, 1724, 957, 4211, 7607, 605, 117, 4113, 4082, 6666, 2609, 7207, 1795, 7047, 5571, 1516, 144]",1
"[7047, 6940, 4192, 4982, 5574, 1516, 7177, 7047, 5497, 5221, 117, 6393, 7193, 1939, 3245, 2597, 6940, 4510, 144, 3814, 2972, 117, 1400, 4377, 1062, 7047, 1724, 117, 2597, 6940, 4510, 7697, 5448, 1014, 552, 2198, 4678, 7207, 7867, 4982, 117, 7791, 806, 7885, 7740, 7207, 2060, 6796, 552, 1277, 904, 144]",0
"[7947, 117, 7173, 7047, 1717, 5749, 117, 3696, 1428, 6242, 7037, 7146, 6940, 3495, 1210, 4190, 5574, 7049, 1516, 144]",0
"[7068, 957, 4683, 7035, 489, 1724, 117, 831, 7076, 3507, 1210, 7878, 1923]",0
"[7068, 7765, 5815, 1724, 2585, 7047, 2031, 4938, 7047, 5497, 144]",0
"[2994, 3236, 1724, 7207, 3366, 144]",0
"[4175, 4986, 6895, 4082, 7483, 3179, 768, 7511, 144, 7072, 7068, 4082, 4821, 2446, 817, 7047, 684, 117, 5699, 831, 7047, 3624]",1
"[4844, 4702, 3283, 4082, 1120, 144, 4938, 7772, 4082, 1120, 117, 3661, 117, 7047, 1645, 2494, 3170, 9, 3395, 6112, 831, 5622, 1666, 5375, 9]",0
"[7047, 1645, 7068, 6253, 7207, 1197, 7740, 5040, 144, 1377, 7047, 5449, 4082, 7037, 4459, 3273, 957, 4611, 831, 7068, 957, 4723, 7222, 4702, 1645, 3814, 4649, 831, 1951, 144]",1
"[1645, 4082, 7529, 1192, 6112, 4982, 5622, 6706, 7791, 1400, 2207, 5552, 7047, 2103, 3293, 144, 1377, 4821, 2345, 4938, 684, 4360, 5547, 144, 788, 6516, 4938, 7047, 4649, 6249, 7207, 1197, 4611, 144]",1
"[7047, 1645, 4082, 7740, 7922, 144, 3696, 4855, 7047, 1944, 3179, 3930, 4082, 7740, 7922, 1377, 4113, 4082, 7380, 3659, 7207, 585, 768, 7159, 3273, 3245, 7047, 3250, 144]",1
"[7047, 1645, 4082, 7607, 4774, 831, 2609, 7207, 5656, 117, 1377, 3696, 1428, 6968, 4113, 4082, 7047, 1106, 3333, 1645, 3245, 6166]",0
"[7492, 4014, 6373, 4844, 6382, 7047, 4345, 7511, 5, 2142, 7977, 3078, 4494, 3814, 891]",1
"[7047, 904, 3495, 1185, 4596, 3273, 4938, 7772, 7697, 5935, 144, 552, 7492, 6419, 831, 4360, 3495, 1210, 3772, 117, 1377, 4821, 3900, 563, 7772, 7343, 4938, 7492, 3495, 6408, 7448, 4352, 3814, 4082, 1120, 144, 5671, 3050, 4082, 7047, 2207, 831, 4821, 1516, 3507, 1210, 4409, 7207, 4113, 144]",1
"[7047, 904, 5335, 4082, 6135, 3179, 768, 7047, 399, 7511, 144, 7072, 768, 7511, 3507, 1210, 3377, 6135, 5225, 144, 7977, 5671, 2494, 4844, 1908, 684, 2083, 144, 3547, 117, 1409, 4723, 6989, 684, 3273]",1
"[4821, 684, 601, 5547, 144, 4821, 7492, 6064, 6269, 144, 6253, 7207, 1197, 822, 3839, 5497, 144, 4378, 4285, 7076, 7473, 6167, 7207, 3330, 7047, 6975, 1377, 2378, 4723, 3062, 3814, 7047, 4778, 1645, 144]",1
"[7352, 2442, 6330, 3897, 117, 3050, 5178, 831, 5, 6913, 144, 2017, 1197, 3805, 7845, 4332, 2639]",1
"[4821, 3900, 3179, 684, 4360, 2083, 5547, 866, 144, 7384, 6417, 117, 4821, 5022, 7207, 6404, 7446, 986, 552, 5699, 5026, 552, 3677, 4082, 3377, 144, 7076, 6373, 1197, 561, 7207, 2466, 7037, 1203, 5057, 7047, 3273, 957, 4723, 1236, 2389, 3179, 552, 3677, 831, 552, 5703]",1
"[7047, 904, 4082, 2273, 4982, 3552, 117, 831, 7047, 7492, 4014, 4082, 2609, 7207, 7473, 144]",0
"[7047, 3765, 1428, 4997, 4350, 4986, 7343, 4938, 7492, 4982, 831, 2792, 7161, 4844, 6569, 117, 7047, 7492, 3495, 768, 1961, 6499, 4113, 1428, 1197, 1053, 4125, 822, 684, 144, 695, 1428, 6419, 986, 7740, 144]",1
"[7068, 4082, 4175, 4986, 7492, 6064, 3814, 7047, 2119, 6768, 144, 7372, 7207, 6989, 7047, 684, 3283]",1
"[4821, 6069, 3774]",0
"[1192, 7020, 957, 5404, 144, 4844, 2130, 7020, 7161]",0
"[4821, 117, 4836, 4938, 7047, 1951, 5026, 4649, 3507, 1210, 7002, 144]",1
"[628, 3696, 2378, 3078, 6516, 1106, 3333, 6989, 1645, 3179, 7047, 1951, 117, 1377, 3696, 2466, 4723, 7140, 4113, 4082, 552, 7153, 6989, 144, 831, 7068, 4082, 4821, 6989, 1645, 3179, 7047, 4639, 144]",1
"[7236, 4938, 278, 1724, 957, 7648, 4982, 3404, 1377, 2466, 4844, 6382, 552, 4299, 3868, 3814, 7047, 7867, 2513, 144]",1
"[7947, 144, 3395, 2638, 3814, 1461, 4938, 5574, 1516]",0
"[4821, 7454, 6449, 467, 2151, 738]",0
"[4997, 4982, 343, 2151, 768, 7213]",0
"[7236, 4938, 4997, 278, 1724, 3495, 1210, 4409, 4982, 399, 2151, 144]",1
"[3696, 4376, 7173, 7049, 3368, 1724, 4350, 117, 831, 3219, 7037, 7049, 3094, 1717, 4082, 5003, 385, 4492, 7049, 4175, 1223, 7207, 2466, 7047, 5497, 5003, 384, 538]",1
"[4689, 1645, 6253, 7207, 1197, 7922, 7845, 3395, 1666, 5375, 3814, 4590, 144]",0
"[7047, 5912, 4378, 7207, 1197, 6335, 7446, 7740, 831, 7047, 879, 4082, 4218, 5062, 4285, 552, 7349, 6112, 4982, 5622, 904, 144, 3395, 5671, 3050, 7697, 5404, 986, 7740, 144]",0
"[7047, 1645, 4378, 3429, 144, 4113, 80, 768, 6167, 831, 5696, 4245, 7619, 4661, 144]",1
"[3395, 1666, 6748, 117, 4743, 957, 7740, 6266, 831, 3395, 5659, 144]",0
"[7076, 7473, 1995, 3055, 7207, 2466, 6564, 1232, 831, 4435, 708, 4938, 7047, 3020, 6112, 831, 5622, 5552, 144, 3661, 117, 3696, 7140, 7047, 6706, 4938, 7047, 3055, 4082, 4844, 1610, 2729, 144]",1
"[3507, 7483, 2561, 5430, 144, 3157, 3395, 1666, 5375, 144]",0
"[7047, 1645, 3164, 7047, 6054, 6748, 831, 3814, 552, 3395, 3196, 144]",0
"[7352, 2494, 4723, 3507, 5517, 4767, 3814, 4459, 5102, 144, 552, 6810, 7896, 1197, 7207, 2438, 7047, 2143, 3814, 552, 4683, 6548, 5062, 7709, 117, 7529, 3666, 6899, 5026, 6796, 4565, 117, 986, 4113, 4378, 7607, 2053, 831, 1865, 144]",1
"[7804, 6516, 4312, 7765, 2609, 7207, 3078, 831, 4765, 117, 726, 2626, 3642, 831, 1745, 117, 3696, 2017, 4844, 6003, 1165, 7207, 552, 3395, 3597, 6197, 144, 3696, 788, 7697, 7372, 7207, 4350, 5063]",1
"[3696, 62, 2475, 6516, 5320, 3549, 1203, 3552, 2494, 4723, 894, 7207, 7867, 144, 3696, 7140, 6516, 4441, 6037, 2232, 7047, 684, 831, 7047, 5682, 2785, 1748, 117, 831, 6858, 4, 3723, 552, 1748, 2494, 4723, 2839, 117, 4113, 2494, 4723, 4265, 859, 7492, 6404, 7447, 7977, 5304, 5648, 7959, 2144, 6499, 3696, 1428, 6989, 7959, 879, 144, 7977]",1
"[3696, 1428, 4844, 3344, 585, 7207, 7047, 4014, 831, 7047, 5671, 4082, 4844, 5547, 144, 7076, 6373, 5546, 552, 5671, 3050, 4230, 7207, 6628, 3659, 1428, 3696, 6989, 7047, 5497, 144]",1
"[3507, 4321, 5062, 7047, 3283, 7791, 4082, 7607, 4044, 144, 1377, 6516, 4312, 4285, 21, 5699, 8, 831, 21, 3617, 3677, 8, 957, 1351, 117, 4440, 552, 1282, 4938, 552, 1866, 144]",1
"[2273, 4982, 3552, 144, 3241, 4014, 117, 3395, 5671, 3050, 144]",1
"[4767, 4082, 3486, 117, 7804, 6516, 4649, 6249, 7207, 7867, 3179, 4689, 1465, 117, 3930, 3179, 2814, 4082, 4844, 7002, 117, 986, 3744, 7372, 7207, 2060, 822, 3939]",1
"[7076, 3463, 552, 3395, 818, 4938, 7020, 7047, 7507, 144]",0
"[7047, 1645, 3814, 1945, 3055, 957, 6666, 3839, 3179, 2103, 5013, 6499, 3696, 807, 4844, 1132, 3723, 7146, 7697, 7002, 5518, 144]",1
"[1802, 7002, 3179, 7511]",0
"[3814, 7047, 3055, 7076, 5547, 117, 3696, 3219, 7076, 5547, 6989, 3179, 4689, 4938, 1951, 831, 4649, 144]",0
"[3507, 3772, 1192, 7011, 144, 2017, 634, 4683, 904, 6564, 6989, 1465, 144]",0
"[4227, 1717, 7697, 399, 2151, 738, 117, 6499, 7076, 957, 4844, 1928, 7177, 7047, 5221, 144]",0
"[7947, 117, 4113, 4378, 4285, 768, 6940, 4512, 1935, 831, 7076, 3507, 503, 1724, 5078, 7047, 2031, 4938, 6347, 7731, 144]",0
"[6499, 4459, 1724, 4, 4113, 4438, 4494, 5542, 144, 6626, 986, 2601, 986, 6314, 374, 117, 7076, 4435, 5490, 7446, 7439, 146, 7212, 538, 4, 2646, 7709, 117, 7076, 5161, 7146, 7845, 3140, 1688, 144]",0
"[563, 503, 1724, 7765, 2513, 780, 7047, 7198]",0
"[599, 7207, 7047, 5749, 4982, 3368, 117, 7076, 1728, 3179, 4459, 7194, 117, 6499, 7076, 4491, 4189, 5574, 1516, 144]",0
"[2793, 1728, 1645, 2585, 7047, 5497, 2584, 144]",0
"[7047, 6940, 5571, 1516, 3237, 144]",0
"[7047, 1645, 4082, 7607, 7740, 7922, 831, 5036, 144, 768, 7047, 3231, 1966, 3507, 1210, 3157, 6796, 986, 7047, 4750, 1966, 144, 1713, 3507, 1210, 647, 1062, 934, 5275, 7791, 3805, 7047, 5659, 144]",0
"[7947, 144, 1645, 4082, 7922, 5518, 144, 3157, 2561, 5427, 144, 647, 1713, 7783, 5351, 144, 3157, 4716, 7845, 5622, 3231, 144]",0
"[3094, 4938, 768, 117, 7146, 7727, 2494, 4723, 7867, 1062, 768, 144, 3696, 1409, 4723, 6404, 7446, 986, 859, 6064, 144, 831, 3696, 788, 1409, 4723, 3344, 684, 80, 3897, 3245, 5671, 3050, 117, 7791, 4082, 822, 1109, 3050, 144]",1
"[4113, 2494, 7740, 7207, 3154, 7047, 551, 3395, 6112, 831, 5622, 1666, 5375, 9, 144, 4113, 3164, 7047, 2561, 1645, 923, 144]",0
"[4377, 1062, 7959, 1645, 4982, 3368, 117, 7958, 3458, 957, 3161, 3395, 1666, 5375, 144, 4175, 1062, 6516, 5275, 7958, 3507, 5884, 7958, 1645, 117, 3179, 2814, 3814, 245, 7958, 957, 5886, 783, 4938, 1645, 144, 7958, 1428, 2060, 4986, 3666, 3050, 3179, 7047, 5884, 1645, 831, 1420, 4113, 1189, 4982, 7047, 4903, 5026, 4696, 7047, 5884, 1645, 7207, 1154, 831, 7473, 4113, 144]",1
"[7047, 3366, 1645, 3828, 778, 2801, 7037, 3164, 3395, 1666, 5375, 7529, 6112, 831, 5623]",0
"[5671, 3050, 4082, 4844, 7453, 144, 2017, 4723, 3078, 684, 2083, 144, 7047, 7352, 4376, 5509, 4982, 7047, 4360, 5098, 1377, 7047, 6419, 2984, 117, 3696, 807, 4844, 561, 7207, 6404, 7446, 2646, 986, 552, 3617, 3677, 5026, 986, 552, 5699, 144, 7317, 6499, 4459, 7194, 3814, 768, 5351, 7710, 144, 7847, 7075, 3696, 2017, 4723, 6989, 859, 4938, 7047, 3273, 144, 7047, 2770, 4544, 7697, 551, 6404, 7446, 2981, 117, 5304, 6002, 9]",1
"[7947, 144, 7492, 4014, 4082, 3395, 831, 2609, 7207, 585, 144]",0
"[4821, 117, 7047, 5671, 3050, 4082, 822, 1109, 3050, 117, 831, 7068, 4082, 4821, 2345, 3814, 4113, 144]",1
"[552, 4332, 1865, 986, 7068, 957, 7341, 6404, 7446, 3206, 4986, 7384, 7047, 5053, 831, 4113, 4082, 4844, 1610, 7772, 7076, 957, 3179, 144]",1
"[4997, 7047, 5813, 5098, 4082, 7878, 831, 7047, 4014, 4082, 5608, 1865, 986, 4113, 3495, 6406, 3179, 1314, 5699, 831, 3677, 4982, 7047, 6135, 5098, 7791, 4082, 1282, 1865, 144]",1
"[684, 2083, 4844, 5547, 117, 5699, 831, 3617, 3677, 6419, 7182, 2770, 6499, 7372, 7207, 7473, 879, 144]",1
"[7962, 4723, 6569, 862, 4076, 5671, 3050, 144, 5313, 3507, 3377, 552, 4303, 7207, 3552, 879, 1377, 4125, 4844, 7878, 144, 5304, 4435, 6856, 4125, 7878, 144, 3696, 6158, 7958, 3458, 3463, 1210, 1733, 1645, 7207, 7959, 4475, 1328, 117, 3507, 7958, 3458, 5571, 4113, 7207, 3552, 144, 7037, 4583, 1197, 7047, 5720, 4113, 3404, 1353]",1
"[7047, 7352, 6253, 7207, 1197, 3123, 144, 4113, 2017, 3827, 7279, 1165, 7207, 7047, 3597, 5098, 144, 7047, 5671, 3050, 2017, 3827, 7047, 2345, 7207, 4360, 986, 2674, 144, 7146, 7896, 1197, 3541, 7207, 7473, 7047, 6455, 7207, 4113, 80, 3262, 5362, 144]",1
"[4821, 4639, 6989, 1465, 144, 1951, 4844, 7002, 2838, 144]",1
"[6940, 3495, 7002, 3614, 3677, 3273, 1377, 4844, 684, 831, 5699, 3273, 144, 5810, 5098, 996, 7470, 7207, 5575, 2083, 7339, 144, 7711, 957, 561, 7207, 5810, 3179, 3617, 3677, 4997, 4080, 4938, 1562, 859, 3043, 104, 3617, 3677, 5026, 5699, 105, 144, 3547, 3696, 807, 4844, 561, 7207, 4360, 4034, 5699, 601, 144, 791, 4844, 3078, 859, 2083, 3179, 684, 117, 5699, 5026, 3617, 3677, 3814, 5671, 3051, 3547, 4844, 561, 7207, 4360, 4034, 684, 601, 788, 144, 7977, 4798, 4303, 5547, 3814, 2477, 4082, 4844, 7878, 144, 3723, 7896, 1197, 3429, 4113, 6940, 2017, 1534, 7047, 4303, 831, 1700, 1165, 144]",1
"[3696, 2466, 4723, 7140, 7047, 6989, 5134, 4938, 7146, 7727, 4082, 7878, 144]",1
"[7958, 3458, 3507, 4723, 3772, 7419, 6989, 3179, 7959, 5497, 7955]",1
"[7047, 3617, 3677, 4639, 6250, 7207, 7867, 599, 7207, 4689, 4938, 7047, 6931, 4517, 144, 4844, 3179, 7047, 684, 831, 5699, 4990, 144, 7697, 7372, 7207, 4360, 986, 684, 144, 7697, 7372, 6890, 6419, 986, 5703]",1
"[2820, 1717, 3587, 144, 1939, 3245, 768, 6940, 4512, 2017, 1197, 6255, 144]",0
"[7947, 3696, 2017, 6242, 4459, 5570, 5931, 4982, 7047, 3368, 144, 3547, 1831, 6940, 4082, 5574, 7049, 1516, 5223, 144]",0
"[3696, 3078, 3038, 1528, 5752, 3245, 3368, 117, 1377, 3696, 1409, 4723, 6382, 7047, 5466, 4938, 2360, 144]",1
"[7947, 117, 7047, 6940, 4192, 5574, 1516, 7177, 7047, 5497, 5221]",0
"[7068, 7697, 1887, 1724, 7845, 552, 6581, 3814, 1259, 7780, 5448, 4689, 2360, 3481]",0
