Comments,Mentions_Problem
"[6976, 1713, 140, 3259, 6959, 141, 1077, 7573, 7708, 192, 6994, 1077, 3982, 961, 2646, 7060, 3370, 7023, 192, 6976, 6925, 2101, 3479, 925, 3809, 317, 6, 192]",0
"[6976, 1713, 837, 1473, 6976, 6038, 3433, 156, 4009, 2596, 961, 6959, 3490, 1311, 7708, 5416, 961, 7060, 6976, 5209, 192]",0
"[6976, 6959, 3490, 1311, 1224, 961, 3379, 7670, 1473, 6976, 6875, 4876, 7005, 5035, 156, 1466, 4876, 6976, 5035, 7611, 3657, 1049, 7305, 156, 3259, 6959, 3174, 7609, 6667, 1626, 6976, 6063, 7089, 1077, 3767, 6976, 6063, 6875, 156, 3657, 2083, 4788, 3084, 7010, 3767, 6976, 1713, 961, 4422, 7010, 3490, 4788, 1311, 2105, 192]",1
"[6976, 3037, 7670, 1103, 3930, 156, 4028, 4009, 4100, 6973, 6439, 4851, 6976, 1537, 4451, 3767, 6976, 5505, 724, 2083, 925, 3490, 1311, 2105, 7060, 4359, 4028, 4627, 2884, 192, 4876, 6976, 7621, 156, 7436, 156, 7631, 961, 1713, 909, 7020, 4359, 4028, 1347, 7060, 7218, 6978, 7670, 1103, 711, 1359, 4627, 2945, 2083, 3490, 1311, 5476, 7283, 4876, 6976, 7631, 5001, 192]",1
"[6976, 7704, 4009, 1674, 192, 1466, 6994, 1293, 2421, 4788, 1576, 4925, 794, 6445, 877, 6976, 3096, 6013, 192]",1
"[6994, 6312, 794, 6439, 2945, 723, 6976, 6959, 6994, 7714, 192, 3174, 2851, 156, 6994, 2083, 794, 4627, 1778, 723, 6976, 1713, 7611, 4009, 3467, 7060, 3154, 4809, 192]",1
"[2431, 5277, 156, 2652, 1537, 156, 3990, 3872, 7397, 1077, 4788, 1944, 192, 6985, 1077, 4889, 6959, 7651, 7381, 3872, 7397, 192, 3629, 156, 6959, 7651, 3990, 3872, 7397, 1077, 6976, 4631, 3749, 192, 6994, 6312, 6925, 7597, 7688, 3460, 3684, 7350, 3872, 3990, 7397, 192]",1
"[6976, 7402, 156, 4496, 156, 961, 1652, 4680, 4307, 3379, 192]",0
"[6985, 1077, 1293, 4753, 1772, 192, 961, 6976, 1713, 3767, 6880, 4009, 7081, 4304, 192, 4627, 6970, 6911, 4239, 4851, 1713, 4009, 1775, 4959, 1177, 6976, 2747, 192, 3657, 6999, 4028, 6312, 1299, 2292, 192]",1
"[6994, 2036, 909, 6976, 1537, 2483, 3767, 6925, 5179, 3970, 1224, 6959, 192]",0
"[6976, 3037, 7670, 1103, 3930, 192, 1466, 6985, 4009, 4753, 2652, 1534, 192]",1
"[6976, 7704, 4009, 1674, 723, 6976, 3264, 1581, 192, 4028, 4009, 1674, 3237, 6976, 5843, 6973, 7005, 5397, 7533, 7060, 2119, 3259, 6925, 1537, 961, 3627, 4028, 7533, 3731, 192]",0
"[6976, 1214, 1680, 4456, 7597, 6976, 7089, 7533, 961, 7597, 4009, 6976, 6432, 6994, 3490, 5443, 192, 3237, 6976, 7696, 7283, 4028, 4009, 1674, 6973, 7005, 7533, 711, 5397, 7060, 2119, 6925, 3264, 3174, 6925, 1130, 6197, 192, 961, 6994, 3490, 4451, 6976, 6959, 6994, 3490, 2127, 7060, 1598, 7010, 192]",0
"[6976, 6103, 1077, 1680, 4451, 3767, 6976, 6925, 5179, 961, 6976, 1230, 1537, 1077, 1103, 7573, 4451, 3767, 6976, 6925, 5179, 192, 1466, 7060, 4423, 3053, 4952, 6103, 6312, 3490, 1311, 3731, 4226, 6646, 7160, 7060, 6194, 954, 7089, 7602, 6994, 923, 3490, 4882, 156, 6646, 7651, 711, 7089, 4080, 711, 6875, 6982, 6978, 7089, 4009, 2592, 961, 6976, 4730, 6889, 7089, 4009, 810, 2820, 192]",1
"[6976, 7400, 156, 961, 4489, 4680, 1077, 3982, 2764, 7060, 7218, 6973, 7597, 4028, 2536, 192]",0
"[6976, 1713, 4310, 1666, 961, 1499, 1299, 7229, 3237, 5582, 4028, 192, 1466, 4627, 1778, 1077, 7570, 3767, 6976, 1713, 7060, 4359, 4028, 4627, 1674, 7602, 6439, 4882, 4100, 7526, 7060, 4133, 3627, 6976, 3264, 3479, 1311, 3731, 7654, 3375, 7023, 6976, 1713]",1
"[6976, 1208, 3479, 2036, 909, 6976, 1537, 4451, 3767, 6976, 6925, 5179, 3970, 1230, 1537, 192]",0
"[6976, 7708, 1537, 7680, 5113, 192, 3379, 4053, 2546, 192, 1466, 1103, 3657, 4451, 2635, 4627, 6103, 2083, 3490, 1311, 3731, 192]",1
"[3284, 7670, 6166, 4009, 2371]",1
"[6976, 2101, 2831, 3809, 1473, 316, 6, 156, 7611, 4009, 711, 1674, 2317, 4851, 6976, 5469, 4851, 7005, 1576, 961, 7060, 7597, 2971, 4028, 7533, 766, 192, 1466, 3657, 7688, 5606, 4226, 6976, 6959, 7060, 1299, 6522, 772, 4650, 3067, 3906, 4851, 2113, 2838, 3970, 4882, 192]",1
"[6925, 5179, 4009, 6976, 4356, 5035, 4851, 7005, 5397, 961, 4028, 4009, 1861, 192, 3379, 3785, 1953, 4284, 6139, 3970, 6976, 7631]",0
"[6985, 1077, 402, 4025, 5823, 1473, 1722, 5103]",1
"[7400, 4680, 1077, 4959, 4851, 2026, 3767, 3053, 5174, 192, 6985, 1077, 7215, 6235, 1103, 7573, 1103, 1497, 1534, 4680, 7324, 192, 6950, 3174, 2851]",1
"[6973, 109, 6976, 7621, 5397, 2814, 192]",0
"[6976, 7436, 4009, 1674, 723, 6976, 6925, 2879, 961, 5919, 192, 3379, 3684, 1722, 2806, 1077, 6849, 1523, 4851, 192]",1
"[6976, 7704, 4009, 7203, 961, 4028, 4009, 4202, 3146, 4876, 3264, 192]",1
"[4028, 2942, 6976, 1050, 1466, 4788, 6976, 5626, 7060, 1624, 6973, 1050, 192]",1
"[909, 6976, 5244, 1077, 2105, 3767, 6976, 6925, 1537, 192]",0
"[4632, 4496, 1077, 6849, 3237, 6976, 5327, 1713, 192]",0
"[6985, 1499, 1299, 6439, 4627, 1778, 7060, 4359, 6976, 1713, 7221, 192]",1
"[6976, 1208, 3479, 2036, 4631, 4851, 6976, 6959, 4451, 3767, 3729, 192]",0
"[7680, 7573, 3174, 4631, 1537, 192]",0
"[6976, 7696, 7283, 4009, 5320, 1674, 4876, 7597, 3033, 4009, 1331, 6951, 1466, 4788, 1103, 1674, 1103, 7060, 7597, 4190, 6979, 7060, 2396, 6497, 6925, 1537, 192, 6976, 7704, 4009, 4202, 2357, 192]",1
"[6976, 7704, 2942, 3627, 6976, 1214, 2421, 6976, 7670, 7360, 6976, 1713, 6425, 192, 6994, 1499, 794, 2356, 6428, 6973, 4028, 1308, 4627, 1674, 3174, 2833, 5577, 192]",1
"[6976, 1214, 3490, 1944, 5273, 961, 5248, 1904, 7613, 7707, 6976, 6925, 1537, 1466, 3490, 4662, 2954, 4254, 6979, 3767, 6976, 7704, 192]",1
"[6976, 4496, 961, 7402, 1077, 4677, 7573, 961, 1077, 3982, 7060, 6978, 3264, 192]",0
"[6976, 1713, 4009, 2596, 961, 2536, 4788, 6408, 192, 6976, 7126, 1297, 3174, 6976, 1713, 3479, 5066, 192]",0
"[909, 6976, 6925, 1537, 6973, 6976, 1208, 2420, 1077, 1224, 961, 7670, 2069, 192]",0
"[6976, 6925, 1537, 7708, 7670, 2069, 1103, 2483, 192]",0
"[6976, 7696, 7283, 4009, 5320, 1674, 192]",0
"[6667, 3767, 6976, 6063, 6875, 6925, 1534, 4009, 4788, 7573, 2531, 192]",1
"[6959, 1077, 3379, 156, 4788, 6951, 3174, 3990, 3873, 882, 156]",1
"[4496, 1077, 7221, 4226, 4159, 7041, 192]",0
"[6959, 1077, 6598, 7433, 4201, 4226, 4159, 7041, 192]",1
"[6959, 1077, 2105, 961, 5070, 192]",0
"[2083, 4788, 6925, 2652, 1537, 156, 5898, 1077, 7676, 192]",1
"[6976, 7704, 2942, 3767, 2384, 723, 6976, 5397, 961, 7597, 7173, 4851, 6925, 1537, 6976, 6875, 3479, 1452, 3174, 4028, 192]",0
"[6976, 7631, 5001, 2942, 7597, 909, 6925, 1537, 6976, 6875, 3479, 2105, 961, 6976, 1713, 3174, 4028, 156, 1466, 4788, 2764, 2945, 4009, 3357, 1103, 7060, 7624, 6994, 7082, 7005, 1050, 3174, 6978, 3259, 6959, 192]",1
"[6925, 5179, 4310, 1861, 7651, 4380, 6925, 1537, 7651, 5277, 156, 2083, 4662, 3084, 4380, 2652, 1537, 7096, 3990, 3872, 6103, 7012, 192]",1
"[4680, 1077, 3982, 961, 6756, 4851, 6976, 3264, 6994, 2521, 192]",0
"[6976, 1713, 3163, 3379, 6038, 5266, 961, 2596, 5333, 192, 3261, 2513, 3970, 1854, 192]",0
"[2083, 6170, 3237, 6976, 2311, 7436, 6973, 6976, 6925, 1537, 3490, 5066, 961, 1077, 1224, 192]",0
"[6976, 3261, 7670, 5416, 3174, 6976, 6925, 1537, 6973, 6976, 6875, 3479, 2364, 961, 1103, 3930, 192]",0
"[7729, 156, 7696, 7283, 2942, 6976, 7670, 7060, 1299, 2546, 192, 7436, 2942, 6976, 7670, 5416, 192]",0
"[3053, 4851, 6976, 6925, 1537, 4451, 3767, 6976, 5843, 2527, 1077, 4788, 2532, 192]",1
"[7697, 4009, 4788, 1835, 192, 3053, 4851, 6976, 6925, 1537, 4451, 3767, 6976, 5843, 2527, 1077, 4788, 2531, 156, 4226, 1103, 6875, 4176, 156, 6199, 711, 7089, 4851, 1130, 192, 4041, 4788, 1674, 3237, 6976, 6925, 5179, 192]",1
"[7729, 4680, 1077, 3982, 192]",0
"[3053, 6925, 1537, 2083, 1299, 2513, 3970, 2431, 6405, 6925, 1537, 192, 1778, 2083, 3490, 3519, 5960, 192]",1
"[6925, 1537, 4449, 3767, 6976, 7696, 7283, 1077, 2036, 7060, 1224, 6925, 1537, 192, 1466, 6976, 6925, 5179, 2536, 4788, 6081, 6976, 5843, 192]",0
"[1534, 7060, 1598, 3684, 711, 7329, 7651, 975, 4952, 5995, 1499, 4077, 6976, 6875, 192, 7597, 3464, 3767, 6728, 1534, 192, 7597, 3464, 3684, 975, 4851, 6976, 3049, 778, 3001, 2618, 711, 6925, 192, 7597, 3464, 7602, 711, 6646, 923, 5035, 4851, 711, 6875, 7145, 7060, 4080, 6976, 6875, 192, 4717, 6925, 1537, 1077, 4788, 3454, 192]",1
"[6976, 7704, 3479, 711, 3379, 2360, 961, 6012, 3834, 6978, 7670]",0
"[4889, 3785, 6978, 5469, 192, 2421, 4662, 2936, 7624, 6976, 2421, 6976, 7670, 6976, 7542, 6994, 2421, 192]",1
"[6925, 5179, 4009, 1836, 2764]",0
"[5627, 961, 2646, 7060, 7218]",0
"[915, 5111, 192, 961, 6976, 1690, 6598, 3479, 4025, 7060, 3105]",1
"[909, 6959, 5066]",0
"[3657, 2421, 4788, 3084, 2652, 1537, 4788, 7676]",0
"[6985, 4009, 4753, 6925, 5179, 961, 4720, 4041, 4451, 6973, 6985, 5397, 2536, 4788, 4712, 6955, 5179, 4925, 4788, 192]",1
"[6079, 2945, 192, 4541, 6439, 6512, 4550, 1177, 5174, 192, 140, 6439, 4206, 1077, 4788, 3767, 1516, 1177, 6976, 1321, 4851, 6230, 141, 192]",1
"[6976, 1214, 3490, 2938, 6976, 3342, 7213, 710, 1581, 7060, 1299, 3731, 9, 961, 6978, 1050, 192]",0
"[3275, 3490, 7081, 3053, 1778, 6439, 1775, 6166, 4851, 6976, 1713, 3479, 4788, 1311, 2292, 192]",1
"[6976, 7704, 1970, 909, 6976, 1713, 156, 1466, 6976, 1713, 4009, 7081, 4647, 3174, 711, 5577, 7060, 5571, 156, 961, 4028, 1970, 909, 6976, 3264, 6976, 7670, 4009, 5746, 7060, 192]",0
"[6985, 1077, 6428, 4647, 1713, 1466, 4788, 2764, 2945, 192, 6994, 2421, 4788, 7318, 2360, 5334, 4925, 5090, 192]",0
"[4753, 6925, 5179, 1177, 909, 156, 4422, 6978, 6866, 2536, 4788, 4712, 711, 6925, 5179, 4100, 1103, 4958, 192]",1
"[4680, 1077, 3982, 961, 5627, 3174, 6976, 3264, 192]",0
"[6985, 1077, 7081, 4380, 7264, 1778, 961, 4380, 7328, 6470, 3767, 6976, 1713, 156, 7611, 4009, 4788, 6973, 2596, 192]",1
"[4753, 6959, 810, 1177, 909, 194, 6063, 1103, 6976, 3096, 7041, 192]",1
"[4028, 7680, 7573, 156, 1466, 6985, 4009, 4753, 2652, 1537, 3174, 7005, 6866, 192]",1
"[6976, 2527, 4009, 7433, 7573, 6636, 961, 3479, 2764, 3854, 723, 6976, 5397, 961, 6976, 3930, 1576]",0
"[2439, 7060, 3678, 2360, 5088, 156, 3629, 156, 6976, 7704, 2942, 6976, 1050, 7433, 7573, 192]",0
"[7289, 683, 3862, 3044, 4788, 1944, 156, 3528, 5878, 4009, 6976, 6063, 693, 3989, 689, 45, 8, 3767, 993, 156, 3530, 45, 8, 4009, 4788, 1674, 192, 4788, 6794, 3684, 7005, 7108, 4009, 4707, 3767, 1713, 192]",0
"[7289, 683, 3862, 3044, 4788, 1944, 156, 3528, 5878, 4009, 6976, 6063, 6985, 1077, 711, 4320, 4851, 1775, 1372, 4851, 1713, 156, 7611, 3657, 3045, 3684, 4788, 5841, 6312, 1299, 5785, 192, 6728, 5686, 4925, 1775, 1713, 3448, 5574, 961, 1367, 6976, 1721]",1
"[7289, 683, 3862, 3044, 4788, 1944, 156, 3528, 5878, 4009, 6976, 6063, 4753, 6925, 5179]",0
"[7289, 683, 3862, 3044, 4788, 1944, 156, 3528, 5878, 4009, 6976, 6063, 6976, 1713, 4009, 4788, 4473, 7651, 4399, 192, 925, 6976, 1713, 2421, 4788, 5063, 6976, 3926, 1598, 961, 925, 5679, 6976, 6925, 2101, 192, 1174, 6976, 7436, 4009, 711, 7381, 4882, 3657, 1499, 1106, 6973, 6976, 1713, 7680, 4277, 192]",0
"[7729, 156, 6994, 3490, 4451, 6976, 1053, 6973, 6994, 3490, 6849, 961, 925, 6994, 3490, 4451, 7597, 2849, 1077, 6976, 1581, 7060, 1299, 3731, 7060, 3759, 6976, 4800, 6817, 192, 1713, 6425, 1077, 5113, 3454, 961, 7708, 7573, 192]",0
"[6994, 3490, 4662, 6860, 7651, 975, 4851, 6976, 7402, 4925, 4489, 4680, 961, 3528, 6994, 3490, 3159, 6976, 4942, 2026, 192]",0
"[7729, 156, 3657, 2421, 6925, 6976, 1208, 109, 1713, 192, 4028, 2421, 7670, 764, 3657, 2421, 4662, 7218, 6439, 5061, 4851, 6976, 1713, 1466, 6978, 4952, 3275, 1077, 7676, 5416, 192, 2421, 4662, 3490, 4647, 2441, 3733, 6976, 1713, 192]",0
"[6976, 7631, 5001, 4009, 7573, 7708, 961, 2942, 909, 6976, 1581, 6976, 6875, 3479, 4338, 7060, 4977, 6976, 5353, 192]",0
"[6976, 6875, 3479, 2938, 3767, 6976, 7697, 6976, 1050, 6849, 7060, 6435, 2631, 4851, 6976, 5351, 192]",0
"[6976, 6875, 3479, 4788, 3786, 711, 6925, 5179, 6166, 1466, 6994, 2936, 3627, 7060, 6925, 2631, 4022, 3767, 6976, 7436, 192]",1
"[6976, 6875, 3479, 3159, 5414, 1727, 2027, 192]",0
"[6976, 1713, 4009, 7573, 7708, 961, 4338, 3970, 5935, 3275, 192, 2596, 5333, 4009, 3159, 1473, 6976, 6875, 192]",0
"[6976, 6875, 3479, 6951, 6976, 4738, 810, 1713, 1466, 3490, 2999, 7060, 3785, 711, 6925, 5179, 6166, 192]",1
"[3657, 3490, 6951, 6976, 1713, 1103, 6322, 3767, 6976, 7436, 961, 7680, 1103, 2314, 192, 1466, 2083, 4788, 6999, 4851, 4730, 2652, 1537, 192]",0
"[6976, 7631, 7533, 7573, 7708, 961, 6976, 7436, 1680, 6323, 6976, 3729, 4851, 6976, 5397, 2546, 192, 6976, 4159, 432, 4239, 3767, 6976, 3978, 6166, 1077, 4788, 5746, 7060, 6976, 2174, 5397, 961, 4652, 1299, 1578, 192, 6976, 3198, 3767, 6976, 7631, 4009, 925, 4788, 5111, 192, 6439, 6573, 4851, 6976, 1713, 1077, 4788, 3892, 6976, 3197, 3414, 1408, 192, 140, 2851, 3767, 710, 1050, 6849, 7060, 3728, 1581, 9, 6166, 4851, 6976, 7631, 156, 3767, 432, 141, 6976, 2747, 6571, 4009, 4959, 4851, 5171, 961, 3767, 495, 141, 2270, 2119, 4009, 4959, 4851, 5171, 141, 192]",1
"[4753, 7318, 4851, 975, 2360, 5090, 4925, 5334, 7533, 2954, 6570, 3767, 6976, 7632, 192, 6976, 7436, 7533, 7573, 4338, 961, 2646, 7060, 3154, 192, 3629, 156, 3684, 711, 7511, 4975, 7533, 810, 7060, 6976, 7436, 4028, 7688, 3490, 1311, 2642, 7060, 7218, 961, 3154, 6976, 1208, 109, 774, 192]",0
"[4680, 1077, 3982, 4226, 6994, 7324, 6976, 7400, 3988, 3174, 954, 3996, 156, 2820, 192]",0
"[6985, 1077, 4753, 6925, 1537, 7708, 3767, 6029, 156, 4889, 6976, 7181, 6955, 4009, 2546, 192, 3684, 6959, 3767, 6480, 3151, 1077, 7708, 4028, 7688, 3490, 1311, 3409, 192]",1
"[4631, 4851, 6976, 4680, 4307, 3982, 192, 4889, 6976, 4673, 7058, 2536, 4662, 1012, 4647, 7060, 6976, 3264, 192, 7005, 4683, 2026, 2083, 3490, 1578, 192]",1
"[4753, 6959, 1077, 7708, 3174, 6976, 3264, 156, 4889, 7181, 6955, 4009, 2546, 192, 1224, 6959, 1077, 4788, 6043, 3174, 6976, 1581, 4338, 192]",1
"[7023, 4378, 6955, 156, 909, 6976, 1581, 4338, 7688, 1999, 7060, 6976, 2913, 3264, 192, 3684, 6899, 6029, 6959, 1077, 7708, 4028, 7688, 3490, 1836, 6976, 6955, 6102, 192]",1
"[4028, 4009, 1680, 4451, 3767, 6976, 7704, 7597, 6976, 4022, 7533, 961, 3627, 4028, 3479, 1311, 3107, 192, 6976, 7696, 7283, 925, 1674, 723, 6976, 3264, 3731, 192]",0
"[6976, 7696, 7283, 4009, 5320, 1674, 723, 6976, 7670, 2546, 192, 7012, 6985, 4009, 711, 7433, 4264, 1576, 3767, 6976, 1713, 6976, 3264, 4009, 766, 192, 6925, 5179, 140, 4952, 6970, 7181, 141, 6166, 2083, 3490, 1311, 3786, 3767, 6976, 7696, 7283, 192]",0
"[6976, 7436, 2938, 1680, 3627, 6976, 6925, 7592, 7708, 961, 6976, 7631, 5001, 3975, 6976, 5397, 6866, 1473, 6866, 192, 4028, 3975, 6976, 3668, 4851, 5695, 961, 6925, 3096, 2401, 7611, 4009, 5606, 3379, 192]",1
"[1103, 4028, 4028, 711, 6925, 3096, 2401, 5397, 6994, 3490, 7708, 909, 6976, 6959, 3096, 192, 1466, 6994, 3490, 4788, 4451, 975, 2360, 5090, 6973, 6994, 7324, 192, 3657, 6741, 6994, 2083, 794, 4264, 1713, 5105, 3258, 3906, 4851, 816, 909, 6976, 6925, 1537, 192]",1
"[6994, 5476, 909, 6976, 1713, 4851, 6925, 3767, 6976, 7631, 5001, 156, 1466, 3657, 6999, 4028, 4009, 1347, 7060, 3490, 3053, 1778, 3174, 2631, 6925, 192]",1
"[4631, 4851, 6976, 1713, 4009, 3379, 2764, 192, 3657, 1499, 6170, 6994, 3760, 6976, 1713, 4851, 5695, 961, 6363, 6976, 1713, 4851, 6925, 192, 1466, 5194, 1611, 6976, 1713, 1690, 156, 7735, 3490, 711, 4320, 4851, 4025, 7060, 3105, 192]",1
"[6976, 1713, 3159, 3379, 1727, 5266, 1466, 6598, 1499, 1299, 3760, 192, 5194, 1611, 6976, 1713, 1690, 192]",1
"[3657, 6999, 6976, 6959, 3490, 1311, 2546, 5113, 192, 6994, 3490, 2105, 909, 6976, 1537, 961, 909, 6976, 6959, 5066, 192]",0
"[7729, 156, 3657, 5532, 6976, 6925, 4379, 4876, 4657, 1871, 961, 6994, 909, 6718, 6428, 3657, 6999, 6994, 3490, 2546, 711, 3379, 4053, 192]",1
"[6976, 6925, 5179, 2536, 4307, 1835, 2764, 192, 3657, 7688, 4226, 7060, 1772, 3530, 6973, 4788, 4889, 6312, 6994, 6507, 6976, 6925, 1713, 6425, 1466, 5292, 925, 6507, 7597, 6976, 1713, 2536, 961, 7597, 909, 6925, 1537, 1077, 6994, 5117, 192, 7005, 7688, 3518, 711, 4808, 7329, 7060, 7218, 1347, 192]",0
"[6976, 4680, 1077, 5511, 3982, 1103, 3657, 6999, 6994, 3490, 3159, 3379, 1727, 5266, 961, 2360, 5090, 7613, 3733, 6978, 5397, 192, 909, 3275, 1077, 4677, 2954, 961, 3528, 3657, 2521, 4662, 6999, 6985, 4009, 975, 4022, 5718, 7005, 6166, 192]",1
"[7729, 156, 909, 6976, 6959, 3490, 1311, 2105, 961, 909, 4851, 6979, 3490, 5066, 192, 7573, 2546, 7060, 6976, 6875, 192]",1
"[4631, 4851, 6976, 1713, 4009, 3379, 192, 1466, 6985, 1077, 6598, 6439, 6998, 3657, 6999, 7735, 1499, 4606, 192, 3100, 156, 6976, 4489, 6113, 4009, 6598, 7433, 4304, 156, 4627, 6970, 585, 4239, 192, 3657, 6999, 4202, 6970, 476, 4239, 4009, 3379, 192, 6164, 156, 6976, 4673, 4851, 4730, 4489, 2976, 3237, 6113, 4489, 4009, 4788, 1055, 192, 3174, 2851, 156, 3767, 4235, 460, 156, 711, 7421, 4673, 710, 3331, 9, 4009, 1347, 6970, 711, 4803, 4673, 710, 6119, 9, 192, 6982, 156, 7735, 2421, 4321, 4851, 2135, 3767, 7737, 6480, 3061, 192, 3657, 6999, 7360, 2555, 961, 1449, 4009, 1347, 3767, 4929, 7060, 3759, 7737, 2676, 4851, 7737, 1713, 192]",1
"[6994, 3093, 909, 6976, 5103, 6925, 3767, 6480, 3061, 961, 5063, 6976, 1225, 6925, 7083, 3767, 3343, 156, 5606, 3379, 4053, 156, 1613, 4, 1466, 3657, 5647, 7735, 7696, 6439, 6925, 3174, 7737, 4730, 4496, 3767, 4929, 7060, 4359, 6794, 7737, 5693, 4009, 3379, 192, 961, 3657, 6999, 7735, 2521, 4662, 3728, 6968, 5088, 1103, 7573, 1103, 5246, 1306, 7735, 2828, 2421, 4662, 7696, 6976, 6925, 3174, 7737, 5694, 4489, 192]",1
"[3767, 6976, 7436, 156, 6994, 5063, 6978, 6925, 961, 909, 6976, 6925, 1537, 5063, 6976, 1225, 6925, 7083, 3767, 3343, 192, 1466, 6439, 6959, 723, 7737, 4730, 4489, 2976, 3237, 4942, 4489, 4009, 7527, 192, 7597, 109, 4627, 156, 711, 3428, 6925, 4925, 954, 4887, 6925, 4009, 7527, 3767, 7737, 7436, 4925, 7704, 192]",0
"[7005, 6858, 2421, 711, 7433, 3379, 7631, 7696, 7283, 192, 4028, 2942, 2833, 6866, 6994, 2421, 1680, 192, 1306, 6994, 1077, 6968, 2360, 5397, 156, 6428, 6994, 2936, 7597, 4009, 6871, 192, 1466, 3684, 7735, 1499, 794, 6439, 2387, 723, 3627, 7060, 7696, 7737, 6925, 1713, 961, 3627, 7060, 3728, 7737, 6968, 2360, 4489, 156, 7737, 7631, 7636, 1299, 5111, 192]",1
"[6976, 7696, 7283, 1680, 2277, 6976, 5397]",1
"[6976, 7704, 3479, 1311, 7293, 757, 7060, 5943, 1778, 7651, 5414, 2945, 3174, 6976, 2360, 2242, 192]",1
"[6985, 1077, 592, 6925, 1537, 7708, 961, 6994, 909, 5063, 192, 4730, 6959, 3490, 1311, 7708, 3174, 6976, 1713, 6973, 3479, 1311, 810, 192]",0
"[2083, 4788, 3057, 4959, 3627, 7060, 6925, 6976, 7676, 4851, 6976, 1713, 192, 4028, 7688, 1299, 3523, 3684, 6976, 6592, 7060, 7428, 6976, 3264, 7533, 4451, 3767, 6976, 7704, 192]",1
"[2385, 5626, 2938]",1
"[6063, 1103, 1312]",1
"[6063, 1103, 1312]",1
"[6976, 1214, 2421, 2936, 7624, 961, 3627, 6994, 2421, 4028]",1
"[7729, 4310, 1835]",1
"[1674, 4680, 961, 1713, 3163, 2596, 6041]",0
"[1713, 4009, 1249, 156, 4742, 961, 2596, 192]",1
"[6976, 7704, 4009, 7433, 2385, 156, 6976, 1268, 961, 5351, 6571, 6166, 4449, 7597, 6976, 5397, 2536, 961, 7624, 4028, 2521, 6973, 192]",1
"[3767, 6976, 3096, 5096, 5943, 156, 3657, 6061, 6994, 6312, 794, 6439, 2945, 723, 6978, 1713, 156, 961, 1177, 7005, 7041, 156, 6994, 4606, 6978, 7704, 156, 961, 810, 711, 7007, 6166, 7060, 2936, 7624, 6994, 2421, 6973, 192, 4028, 4009, 7433, 7326, 7060, 3518, 4423, 7060, 7218, 6978, 1713, 192]",0
"[3767, 6976, 6925, 5179, 6166, 156, 6994, 3355, 711, 6832, 7060, 6315, 7597, 6994, 7636, 2521, 3767, 6976, 6925, 192, 4028, 4009, 7433, 1680, 961, 3785, 6976, 2990, 7611, 4009, 4254, 724, 192]",1
"[6976, 7402, 961, 4496, 961, 1652, 4680, 4009, 4742, 192, 2833, 4680, 1077, 5627, 961, 6756, 156, 4753, 6997, 6312, 1299, 1576, 192, 1466, 3657, 6999, 6994, 2421, 4788, 2119, 711, 5461, 5834, 156, 1306, 3657, 2421, 4662, 3084, 975, 3854, 3657, 4712, 3767, 3636, 683, 262, 194, 5986, 683, 4399, 192]",1
"[1103, 6976, 5915, 5078, 4876, 6976, 7704, 156, 2833, 6925, 1534, 5066, 192, 909, 6976, 3037, 7670, 1103, 3930, 192]",0
"[7729, 156, 6976, 6166, 710, 5179, 4851, 7670, 9, 156, 1970, 6978, 7670, 3130, 192, 6994, 3490, 925, 4451, 7597, 5695, 4009, 1331, 961, 7624, 4028, 4009, 1331, 2546, 192]",1
"[4680, 1077, 5627, 192]",1
"[7729, 192, 6994, 2938, 1680, 3767, 710, 723, 5695, 961, 7624, 1077, 7544, 7360, 4028, 9, 961, 710, 723, 6925, 2584, 961, 7624, 7544, 1077, 7360, 4028, 9, 192]",1
"[7729, 192, 6985, 1077, 540, 6869, 3174, 6925, 1537, 192, 7433, 1861, 961, 1680, 192]",1
"[6994, 5694, 6976, 4304, 4496, 1312, 192, 4753, 3275, 7081, 4304, 4809, 192]",0
"[6976, 7696, 7283, 2942, 6976, 3264, 7433, 7573, 192, 6976, 1214, 3490, 2828, 7324, 1713, 7060, 2936, 7597, 1581, 3490, 1311, 4338, 192]",1
"[6976, 7696, 7283, 3479, 432, 6167, 710, 723, 5695, 961, 7624, 1077, 7544, 7360, 4028, 9, 961, 710, 723, 6925, 2584, 961, 7624, 7544, 1077, 7360, 4028, 9, 7611, 2936, 7624, 961, 3627, 6976, 1214, 2421, 7597, 6994, 2421, 192]",1
"[6976, 7631, 1952, 4851, 711, 6166, 7604, 909, 6976, 6959, 1077, 2938, 192, 6991, 1947, 4851, 6281, 1904, 961, 5244, 6973, 3490, 1311, 1944, 7613, 2132, 6976, 6959, 192]",0
"[6976, 1713, 4009, 7708, 4744, 961, 6183, 7060, 1299, 2596, 192]",1
"[6976, 6959, 3767, 6976, 6925, 5179, 774, 2521, 5063, 192, 6976, 6925, 1537, 6043, 7654, 975, 3003, 1103, 2331, 3767, 6976, 6134, 7081, 192]",1
"[6994, 3490, 7433, 7573, 2938, 6976, 7670, 6994, 2421, 192, 4028, 7688, 1299, 2828, 1347, 3684, 6976, 1214, 7714, 7611, 4952, 1053, 6994, 7144, 961, 2421, 4788, 7670, 4959, 192]",1
