Comments,Suggest_Solutions
"[6501, 4215, 93, 5810, 1341, 2819, 5810, 4205, 3968, 6339, 1805, 2563, 625, 4097, 4091, 5149, 558, 675, 5801, 5941, 3323, 2044, 5928, 2830, 5810, 1623, 3862, 3452, 2563, 3220, 93, 5833, 5147, 5928, 2830, 1679, 5187, 3862, 767, 2563, 567, 93, 1419, 675, 6169, 4097, 112, 5882, 2736, 5928, 5260, 5801, 5833, 769, 3430, 3098, 454, 3448, 746, 4082, 479, 675, 4479, 642, 93, 5810, 1341, 3323, 6481, 3098, 454, 4720, 1303, 675, 2581, 5560, 6418, 5810, 6220, 1813, 5928, 977, 5165, 4042, 5810, 2640, 5833, 4279, 3098, 3841, 1201, 2563, 6376, 2447, 5005, 1806]",0
"[5810, 1341, 3323, 4542, 6481, 6418, 2741, 5038, 4418, 93, 2969, 93, 3949, 1392, 769, 3697, 112]",0
"[3348, 5150, 794, 5892, 6510, 2830, 667, 923, 3586, 4042, 1587, 5801, 769, 5650, 5928, 2830, 5376, 5928, 2002, 6418, 884, 5801, 2143, 2002, 3869, 2694, 6142, 4124, 2002, 3869, 2830, 698, 1341, 3098, 5814, 112, 4146, 5799, 5801, 93, 5810, 4524, 3578, 4136, 3495, 454, 5038, 4082, 4627, 4524, 5251, 977, 112, 5824, 3323, 454, 3586, 4042, 1341, 5801, 3323, 2812, 5928, 2543, 93, 675, 3002, 1154, 3869, 1971, 3358, 4583, 3098, 5229, 1587, 112]",0
"[6501, 93, 5810, 1341, 2550, 2741, 5038, 675, 4627, 1356, 4418, 794, 5810, 3806, 93, 6261, 675, 1587, 769, 6339, 1805]",0
"[4672, 3968, 6339, 1805]",0
"[5810, 3561, 4108, 5810, 6150, 4185, 6375, 2819, 6375, 2819, 369, 453, 947, 9, 3520, 2563, 5372, 4718, 675, 5833, 2002, 3968, 2002, 701, 112, 3949, 1414, 2910, 4185, 2563, 625, 5810, 3522, 6261, 112, 2830, 5928, 625, 5810, 3522, 6261, 2733, 2619, 6150, 4189, 112, 3522, 4042, 1419, 3323, 3968, 3098, 5696, 2574, 93, 5912, 6243, 1942, 5928, 4657]",0
"[3002, 1168, 3968, 1674, 698, 2984, 4124, 4697, 495, 112]",0
"[5882, 6038, 3323, 4453, 2741, 112, 3348, 67, 2412, 3290, 5928, 2543, 112, 5810, 4097, 5874, 3002, 31, 4733, 3323, 5928, 2830, 454, 3512, 5928, 5810, 5290, 4185, 4082, 6511, 6337, 5106, 112]",1
"[5824, 3323, 454, 5101, 4042, 3091, 1149, 2158, 3857, 22, 8, 3520, 4082, 2100, 4185, 112]",1
"[4672, 2456, 3323, 469, 112]",0
"[558, 109, 3968, 462, 5928, 1674, 454, 4681, 2253, 1422, 94, 3542, 2241, 4185, 593, 1686, 454, 3931, 6150, 93, 3968, 462, 5928, 5141, 5810, 6150, 3098, 5810, 3522, 1639, 3869, 2477, 5293, 2563, 454, 4703, 2984, 94, 5907, 667, 2241, 109, 1422, 3859, 2298, 5882, 3323, 982, 5810, 2568, 3410, 4769, 675, 6385, 1686, 5810, 6150, 5824, 3323, 3949, 2450, 5928, 5158, 4086, 5359, 3348, 2710, 667, 2177, 4124, 3943, 6215, 112, 3949, 2950, 675, 3191, 2647, 1679, 6507, 112, 3968, 462, 5928, 1253, 5810, 2640, 4065, 2984, 675, 4697, 794, 6305, 3968, 462, 5928, 5277, 6109, 2563, 5801, 6150, 982, 5810, 465, 2241]",0
"[3348, 3323, 3968, 454, 6243, 3290, 6150, 3265, 979, 5810, 2105, 4042, 3905, 3968, 499, 3098, 3348, 2077, 5928, 5810, 3034, 1805, 32, 8, 2541, 675, 5810, 5026, 2456, 3098, 2714, 2980, 3628, 5810, 5214, 3517, 454, 1048, 2812, 5928, 2545, 642, 93, 3002, 2401, 5928, 6063, 5810, 5524, 2521, 4042, 5810, 4511, 2259, 593, 3557, 3098, 593, 5286, 6109, 112, 5359, 93, 3002, 2694, 2108, 1506, 4082, 6360, 5928, 2002, 112, 5277, 6109, 3323, 3968, 6205, 2563, 698, 2647, 977, 3348, 6150, 4124, 558, 4124, 4697, 675, 6316, 2002, 3869, 3419, 6360, 5928, 2002, 675, 5801, 769, 6316, 567, 4124, 698, 4146, 6150, 112, 4477, 5192, 2819, 3968, 986, 2035, 112, 642, 93, 5810, 4672, 966, 4915, 5810, 1948, 675, 3323, 4042, 3761, 2855, 5928, 6132, 5928, 2543, 5810, 5492]",1
"[5810, 3265, 3323, 4440, 93, 1129, 3323, 2111, 5928, 6063, 112]",0
"[2022, 3869, 5147, 3495, 3348, 112, 4097, 6150, 675, 1422, 4212, 2830, 986, 3063, 675, 3002, 6305, 462, 5928, 1822, 5810, 558, 6150, 2108, 93, 675, 3098, 5810, 1422, 2119, 6249, 2563, 2095, 6499, 3183, 2022, 3869, 1253, 2563, 454, 6200, 6499, 86, 356, 3323, 454, 6200, 6499, 87, 112, 5828, 3348, 2819, 3968, 986, 5887, 5772]",0
"[5824, 5150, 5928, 977, 3646, 2640, 3776, 112, 3002, 1168, 3968, 4790, 794, 2984, 4124, 4697, 112, 2984, 93, 4697, 93, 3262, 4042, 1148, 93, 3191, 114, 5832, 3796, 2002, 3968, 724, 5928, 977, 3098, 5810, 2539, 719, 114, 5150, 5928, 977, 667, 3117, 4524, 93, 6093, 5810, 4459, 4978, 1666, 5810, 5675, 112]",0
"[2640, 769, 3117, 93, 6623, 462, 5928, 3553, 3098, 5901, 558, 93, 1168, 3968, 6565, 4124, 1674, 698, 4146, 6150, 979, 4042, 5810, 2241, 112]",0
"[3949, 93, 5801, 2022, 3869, 5147, 5928, 977, 5810, 1197, 5316, 93, 3348, 2819, 986, 454, 6243, 3394, 746, 675, 642, 5810, 2647, 4042, 4097, 454, 972, 3561, 2819, 986, 531, 112, 5359, 93, 3025, 537, 5810, 965, 3561, 675, 5277, 6109, 3323, 1523, 794, 667, 3862, 765, 5819, 5833, 2830, 5653, 1118, 454, 965, 951, 4042, 3350]",0
"[5810, 5723, 2819, 3869, 6507, 3063, 698, 4541, 5780]",0
"[5810, 6150, 3796, 2819, 986, 5772, 93, 652, 3002, 1154, 3869, 5076, 3348, 3323, 5886, 856, 5882, 4363, 93, 794, 3348, 4097, 5786, 5810, 6212, 5801, 3323, 639, 4895, 1149, 5810, 3796, 112]",0
"[5810, 558, 2647, 3323, 5772, 6339, 93, 2969, 5824, 769, 5372, 2452, 3495, 6210, 4042, 4304, 4009, 6375, 769, 6507, 5928, 977, 5772, 4124, 3089, 6123]",0
"[2640, 4042, 567, 769, 6447, 3646, 4146, 2643, 6507, 5928, 977, 3063, 112]",0
"[5824, 769, 4097, 5754, 1402, 675, 5801, 5941, 4097, 2619, 4086, 493, 93, 6375, 3683, 3348, 2819, 4097, 986, 2035, 1149, 4086, 3157, 675, 3968, 454, 5723, 112]",0
"[3002, 1929, 5141, 6117, 675, 1402, 264, 2925, 604, 112]",0
"[6501, 93, 531, 5810, 6445, 2640, 5919, 112]",0
"[6501, 93, 5150, 5928, 977, 5359, 5810, 1197, 3098, 2129, 5810, 3441, 1396, 1007, 3396, 369, 2972, 604, 112, 1129, 6360, 1239, 601, 2100, 2456, 2830, 986, 3605, 3323, 3968, 1312, 2866, 3358, 454, 1048, 6057, 794, 5928, 5810, 2378, 675, 5810, 4009, 4042, 1239, 3605, 112, 3838, 93, 5810, 664, 4042, 5574, 3669, 675, 5810, 4009, 4042, 5216, 4124, 3806, 769, 2421, 5941, 3475, 5928, 977, 3067, 698, 1239, 794, 5603]",0
"[5810, 5723, 2819, 986, 4590, 1402, 3098, 454, 6314, 5801, 5272, 5833, 2830, 986, 3629, 1528, 4517, 4082, 5810, 4524, 112]",0
"[6501, 93, 5833, 2830, 783, 306, 1402, 112]",0
"[3002, 1639, 5141, 1402, 1149, 4097, 4086, 4292, 112, 3916, 5723, 1575, 112]",0
"[3841, 2461, 5147, 5928, 977, 2549, 2741, 1356, 4418, 112]",0
"[5810, 4672, 2456, 3323, 6339, 1541, 112, 3862, 2461, 769, 4542, 3605, 675, 2111, 5928, 3903, 112, 1756, 3755, 1168, 977, 5151, 2108, 794, 6339, 112, 4171, 2741, 3375, 2035, 4082, 5882, 4212, 112]",0
"[5810, 711, 6305, 1886, 491, 5928, 5810, 5038, 1601, 675, 1356, 4418, 112, 5810, 3915, 890, 769, 6142, 636, 6418, 2676, 5928, 2797, 6150, 5214, 112, 5372, 3806, 2002, 3968, 2830, 5810, 1442, 6210, 1129, 5810, 6210, 3098, 4328, 769, 6184, 5810, 5038, 4418, 112, 5810, 509, 4738, 675, 845, 1028, 3806, 3323, 642, 6142, 3098, 5810, 4526]",0
"[2412, 2741, 1356, 4418, 2546, 112]",0
"[6038, 3323, 2111, 5928, 6135, 93, 454, 5616, 6461, 977, 5928, 1983, 5689, 4042, 1745, 1024, 93, 6418, 1027, 86, 5810, 3522, 2950, 4185, 2563, 2278, 2819, 5810, 1374, 1667, 6109, 5934, 87]",1
"[5810, 6150, 3265, 3323, 6243, 3290, 112, 5810, 3011, 5928, 520, 454, 2450, 2563, 4438, 1547, 3323, 6243, 5341, 675, 4822, 112, 1986, 5810, 4009, 4042, 4791, 6169, 93, 2969, 93, 5150, 3320, 5928, 5810, 2926, 2984, 675, 4697, 112, 4285, 5882, 1168, 977, 454, 2636, 4042, 5810, 558, 493, 6369, 3348, 6461, 977, 3837, 4822, 112]",1
"[5810, 6038, 3323, 6339, 1118, 794, 6339, 112, 5410, 5810, 3905, 963, 856, 5810, 5947, 3323, 454, 1834, 3098, 5760, 4042, 6150, 2322, 112]",0
"[3949, 93, 5810, 4672, 2456, 5747, 3678, 6360, 3002, 5251, 2002, 5928, 5763, 3098, 3544, 1465, 93, 675, 2022, 3968, 4048, 558, 67, 3165, 4124, 698, 3229, 4042, 2967, 5928, 4109, 6366, 3561, 5928, 5810, 6328, 112]",0
"[6501, 5810, 6038, 3323, 4453, 5347, 675, 454, 4292, 1168, 3903, 2609, 112, 2969, 93, 3098, 5372, 1201, 5824, 3323, 3949, 453, 947, 9, 3512, 3098, 5810, 6320, 93, 5359, 5810, 6150, 2819, 5928, 6135, 1108, 3905, 5928, 2733, 5928, 5810, 4459, 4185, 112]",0
"[5810, 1880, 3431, 2094, 4193, 2563, 1936, 6169, 112, 625, 5810, 3520, 769, 6274, 5928, 625, 5810, 6169, 675, 6123, 1324, 5810, 3520, 667, 2241, 1382, 5801, 6510, 769, 3968, 891, 5928, 4279, 5810, 503, 112, 3013, 4097, 4822, 3520, 5251, 977, 6274, 5928, 5810, 6150, 112, 3348, 1507, 5810, 6150, 4787, 5810, 507, 2841, 1168, 4279, 112, 5810, 6150, 3919, 5928, 4279, 625, 5810, 507, 6274, 3098, 5810, 6038, 5928, 3419, 6360, 769, 5810, 507, 4822, 2563, 2892, 112, 5810, 4672, 2456, 642, 3323, 3968, 6339, 1869, 464, 5810, 507, 5801, 1168, 977, 4282, 1149, 5810, 6150, 112, 5810, 4672, 2456, 1732, 3431, 698, 4822, 3165, 112]",0
"[3002, 1639, 4097, 1253, 2947, 112, 5316, 3002, 1639, 3968, 2477, 558, 675, 4697, 1341, 4082, 2720, 93, 3002, 1009, 6510, 769, 6507, 5928, 3056, 5810, 2648, 5810, 6038, 3002, 6259, 6305, 2111, 5928, 6135, 112, 2665, 5321, 3323, 4935, 675, 3128, 5229, 3931, 2433, 3495, 4903, 4239, 2563, 2126, 5810, 4509, 112, 3002, 2779, 5801, 6305, 6436, 4042, 454, 2673, 93, 1129, 2143, 6314, 93, 2741, 6436, 4]",0
"[6501, 112, 5810, 1580, 675, 3796, 2563, 2801, 3191, 2830, 986, 5887, 5772, 112]",0
"[2383, 1699, 2433, 2830, 3968, 986, 3063, 112, 3949, 2747, 5278, 675, 3949, 2166, 4861]",0
"[5810, 1801, 5771, 769, 4443, 2563, 5372, 1587, 112, 625, 5810, 2640, 5763, 769, 3968, 4443, 2563, 5810, 1587, 112, 5810, 3806, 769, 3968, 5779, 112]",0
"[1639, 3968, 2477, 1733, 5786, 112]",0
"[6418, 454, 5954, 4042, 407, 1402, 93, 5810, 5723, 2819, 510, 4587, 1239, 5928, 5810, 4524, 112, 652, 3968, 625, 1402, 769, 3425, 6243, 496, 93, 3348, 3323, 5496, 2111, 5928, 1459, 5810, 4587, 1239, 112]",0
"[5810, 5723, 3409, 4082, 4590, 1239, 5904, 5810, 4524, 4286, 93, 5267, 5919, 1576, 2619, 2100, 5723, 3691, 112, 3098, 2397, 93, 1149, 3577, 856, 5810, 1402, 93, 2100, 5723, 3691, 6305, 4484, 816, 454, 1794, 3832, 5928, 6436, 4082, 93, 6375, 655, 6452, 6339, 5928, 1674, 5602, 454, 1043, 732, 112]",0
"[6501, 93, 5901, 5810, 1396, 4738, 93, 3002, 1168, 5141, 5801, 5882, 5723, 2819, 986, 3407, 4590, 5811, 1239, 112]",0
"[5824, 769, 3837, 5799, 400, 1402, 93, 675, 5833, 2830, 986, 6445, 1561]",0
"[5824, 6354, 4795, 1402, 2093, 5810, 1652, 4042, 5810, 4524, 112]",0
"[2412, 2611, 1402, 5928, 2714, 112]",0
"[3396, 4086, 5687, 3323, 6142, 2563, 625, 6169, 112, 5828, 5824, 3323, 3949, 1988, 663, 5810, 558, 93, 4697, 675, 5810, 2933]",0
"[3968, 3852, 2647, 3323, 909, 112, 4042, 6360, 3323, 909, 93, 2969, 93, 5810, 1341, 2022, 2554, 9, 2741, 5038, 675, 4627, 1356, 4418, 9]",0
"[5810, 1341, 5824, 5150, 5928, 977, 6339, 4136, 112, 1129, 5810, 4485, 3323, 5801, 3646, 2640, 769, 3776, 675, 5824, 769, 3869, 5941, 3852, 1341, 3098, 3806, 675, 1587, 112]",0
"[1341, 3323, 6184, 972, 5038, 4082, 4627, 5525, 6375, 1149, 1801, 4570, 5810, 1708, 2653, 112, 1129, 3949, 1904, 4042, 558, 3561, 4567, 112, 642, 5372, 4042, 5810, 3806, 5147, 5928, 977, 3776, 112]",0
"[5810, 1341, 3323, 6339, 6481, 112, 3002, 3978, 5810, 1580, 2563, 3191, 3323, 6339, 6481, 1129, 3348, 3323, 6057, 2967, 5928, 479, 625, 5890, 2640, 2619, 5810, 2623, 112]",0
"[5810, 1341, 3323, 6243, 3912, 675, 2111, 5928, 4657, 93, 1129, 3002, 1168, 5745, 3348, 3323, 5810, 896, 2686, 1341, 2619, 5081]",0
"[6150, 3265, 5251, 3968, 5260, 5810, 3548, 6169, 5, 1744, 6526, 2477, 3678, 3098, 721]",0
"[5810, 732, 2819, 965, 3763, 2640, 4042, 6360, 6305, 4895, 112, 454, 6150, 5290, 675, 3561, 2819, 986, 3063, 93, 1129, 3949, 3165, 464, 6360, 6030, 4042, 6150, 2819, 5280, 6111, 3555, 3098, 3323, 909, 112, 4672, 2456, 3323, 5810, 1801, 675, 3949, 1239, 2830, 986, 3605, 5928, 3348, 112]",0
"[5810, 732, 4381, 3323, 5058, 2563, 625, 5810, 331, 6169, 112, 5828, 625, 6169, 2830, 986, 2724, 5058, 4290, 112, 6526, 4672, 2022, 3968, 1548, 558, 1695, 112, 2866, 93, 1154, 3869, 5763, 558, 2640]",0
"[3949, 558, 493, 4567, 112, 3949, 6150, 5000, 5162, 112, 5150, 5928, 977, 667, 3117, 4524, 112, 3578, 3495, 5833, 6135, 5082, 5928, 2684, 5810, 5752, 1129, 1929, 3869, 2465, 3098, 5810, 3915, 1341, 112]",0
"[6038, 1987, 5214, 3163, 93, 2456, 4252, 675, 5, 5702, 112, 1639, 977, 3089, 6418, 3536, 2139]",0
"[3949, 3165, 2563, 558, 3561, 1695, 4567, 705, 112, 6060, 5288, 93, 3949, 4120, 5928, 5277, 6109, 794, 454, 4697, 4124, 454, 2984, 3323, 2724, 112, 5833, 5251, 977, 462, 5928, 2002, 5801, 979, 4150, 5810, 2640, 769, 3869, 1007, 1938, 2563, 454, 2984, 675, 454, 4701]",0
"[5810, 732, 3323, 1858, 4082, 2871, 93, 675, 5810, 6150, 3265, 3323, 2111, 5928, 6135, 112]",0
"[5810, 3059, 1168, 4097, 3553, 4086, 6030, 4042, 6150, 4082, 675, 2259, 5892, 3968, 5416, 93, 5810, 6150, 2819, 625, 1597, 5359, 3348, 1168, 977, 849, 3358, 667, 558, 112, 567, 1168, 5290, 794, 6339, 112]",0
"[5824, 3323, 3396, 4086, 6150, 5000, 3098, 5810, 1723, 5576, 112, 6050, 5928, 5763, 5810, 558, 2647]",0
"[3949, 5005, 3064]",0
"[972, 5786, 769, 4443, 112, 3968, 1733, 5786, 5892]",0
"[3949, 93, 3960, 4042, 5810, 1587, 4124, 3806, 2830, 986, 5772, 112]",0
"[517, 3002, 1929, 2477, 5372, 896, 2686, 5763, 1341, 2563, 5810, 1587, 93, 1129, 3002, 2002, 3869, 5878, 3348, 3323, 454, 5887, 5763, 112, 675, 5824, 3323, 3949, 5763, 1341, 2563, 5810, 3796, 112]",0
"[5954, 4042, 227, 1402, 769, 6274, 4082, 2748, 1129, 2002, 3968, 5260, 454, 3508, 3137, 3098, 5810, 6436, 2035, 112]",0
"[6501, 112, 2741, 2138, 3098, 1197, 4042, 4590, 1239]",0
"[3949, 6117, 5316, 381, 1753, 604]",0
"[4097, 4082, 284, 1753, 625, 5934]",0
"[3002, 3576, 5901, 5811, 2716, 1402, 3553, 93, 675, 2596, 5801, 5811, 2493, 1396, 3323, 4103, 320, 3676, 5811, 3396, 996, 5928, 2002, 5810, 4524, 4103, 319, 441]",0
"[5954, 4042, 4097, 227, 1402, 2819, 986, 3605, 4082, 331, 1753, 112]",0
"[3841, 1341, 5150, 5928, 977, 6481, 6418, 2741, 1356, 4418, 3098, 3759, 112]",0
"[5810, 4874, 3578, 5928, 977, 5219, 6109, 6339, 675, 5810, 711, 3323, 3432, 4155, 3495, 454, 6035, 5038, 4082, 4627, 732, 112, 2741, 4672, 2456, 6305, 4443, 794, 6339, 112]",0
"[5810, 1341, 3578, 2768, 112, 3348, 67, 625, 5082, 675, 4694, 3457, 6249, 3818, 112]",1
"[2741, 1356, 5560, 93, 3887, 769, 6339, 5159, 675, 2741, 4660, 112]",0
"[5833, 6135, 1623, 2461, 5928, 2002, 5411, 1003, 675, 3625, 578, 4042, 5810, 2433, 5038, 675, 4627, 4570, 112, 2969, 93, 3002, 5878, 5810, 5525, 4042, 5810, 2461, 3323, 3968, 1312, 2207, 112]",0
"[2830, 6142, 2072, 4467, 112, 2546, 2741, 1356, 4418, 112]",0
"[5810, 1341, 2550, 5810, 4992, 5560, 675, 3098, 454, 2741, 2577, 112]",0
"[6038, 2022, 3869, 2830, 4541, 3905, 3098, 3646, 4189, 112, 454, 5616, 6461, 977, 5928, 1983, 5810, 1745, 3098, 454, 3837, 5399, 4155, 6314, 93, 6184, 2973, 5689, 4124, 5602, 3737, 93, 794, 3348, 3578, 6243, 1667, 675, 1508, 112]",1
"[6385, 5372, 3520, 6354, 2111, 5928, 2477, 675, 3903, 93, 593, 2126, 2950, 675, 1419, 93, 3002, 1639, 3968, 4951, 947, 5928, 454, 2741, 2910, 5106, 112, 3002, 642, 6305, 6050, 5928, 3553, 4156]",0
"[3002, 53, 2009, 5372, 4368, 2868, 979, 2871, 2022, 3869, 724, 5928, 6436, 112, 3002, 5878, 5372, 3630, 4978, 1823, 5810, 558, 675, 5810, 4681, 2253, 1422, 93, 675, 5654, 4, 3025, 454, 1422, 2022, 3869, 2298, 93, 3348, 2022, 3869, 3476, 698, 6150, 5277, 6110, 6526, 4355, 4650, 6511, 1746, 5359, 3002, 1168, 5763, 6511, 711, 112, 6526]",1
"[3002, 1168, 3968, 2694, 479, 5928, 5810, 3265, 675, 5810, 4672, 3323, 3968, 4567, 112, 5833, 5251, 4566, 454, 4672, 2456, 3444, 5928, 5466, 2967, 1168, 3002, 5763, 5810, 4524, 112]",1
"[2830, 3527, 4155, 5810, 2647, 6375, 3323, 6243, 3290, 112, 1129, 5372, 3520, 3495, 19, 4697, 8, 675, 19, 2926, 2984, 8, 769, 1104, 93, 3629, 454, 1048, 4042, 454, 1509, 112]",0
"[1858, 4082, 2871, 112, 2616, 3265, 93, 2741, 4672, 2456, 112]",1
"[3905, 3323, 2812, 93, 6385, 5372, 3806, 5147, 5928, 6436, 2563, 3841, 1201, 93, 3191, 2563, 2278, 3323, 3968, 5772, 93, 794, 3041, 6050, 5928, 1674, 667, 3201]",0
"[5833, 2792, 454, 2741, 664, 4042, 5786, 5810, 6166, 112]",0
"[5810, 1341, 3098, 1581, 2461, 769, 5496, 3117, 2563, 1708, 4112, 5359, 3002, 656, 3968, 920, 3025, 5882, 6305, 5772, 4542, 112]",0
"[1462, 5772, 2563, 6169]",0
"[3098, 5810, 2461, 5833, 4567, 93, 3002, 2596, 5833, 4567, 5763, 2563, 3841, 4042, 1587, 675, 3806, 112]",0
"[2830, 3063, 972, 5780, 112, 1639, 520, 3837, 732, 5411, 5763, 1201, 112]",1
"[3441, 1396, 6305, 331, 1753, 604, 93, 5359, 5833, 769, 3968, 1566, 5904, 5810, 4286, 112]",0
"[6501, 93, 3348, 3578, 3495, 625, 5723, 3692, 1572, 675, 5833, 2830, 411, 1402, 4169, 5810, 1652, 4042, 5229, 6332, 112]",0
"[5359, 3646, 1402, 4, 3348, 3628, 3678, 4562, 112, 5464, 794, 2104, 794, 5198, 310, 93, 5833, 3625, 4517, 6109, 6102, 114, 5933, 441, 4, 2143, 6314, 93, 5833, 4235, 5882, 6418, 2533, 1371, 112]",0
"[464, 411, 1402, 6354, 2035, 636, 5810, 5922]",0
"[491, 5928, 5810, 4738, 4082, 2716, 93, 5833, 1405, 2563, 3646, 5920, 93, 5359, 5833, 3675, 3406, 4590, 1239, 112]",0
"[2260, 1405, 1341, 2093, 5810, 4524, 2092, 112]",0
"[5810, 5723, 4587, 1239, 2612, 112]",0
"[5810, 1341, 3323, 6243, 6339, 6481, 675, 4132, 112, 625, 5810, 2607, 1601, 2830, 986, 2546, 5602, 794, 5810, 3889, 1601, 112, 1392, 2830, 986, 531, 856, 753, 4333, 6375, 3089, 5810, 4660, 112]",0
"[6501, 112, 1341, 3323, 6481, 4542, 112, 2546, 2072, 4465, 112, 531, 1392, 6369, 4394, 112, 2546, 3862, 6418, 4627, 2607, 112]",1
"[2493, 4042, 625, 93, 5882, 6328, 2022, 3869, 6436, 856, 625, 112, 3002, 1154, 3869, 5277, 6109, 794, 698, 5000, 112, 675, 3002, 642, 1154, 3869, 2694, 558, 67, 3163, 2619, 4672, 2456, 93, 6375, 3323, 667, 899, 2456, 112]",0
"[3348, 2022, 6339, 5928, 2543, 5810, 453, 2741, 5038, 675, 4627, 1356, 4418, 9, 112, 3348, 2550, 5810, 2072, 1341, 746, 112]",0
"[3577, 856, 6511, 1341, 4082, 2716, 93, 6510, 2789, 769, 2549, 2741, 1356, 4418, 112, 3396, 856, 5372, 4333, 6510, 2830, 4850, 6510, 1341, 93, 2563, 2278, 3098, 200, 6510, 769, 4851, 638, 4042, 1341, 112, 6510, 1168, 1674, 4086, 2973, 2456, 2563, 5810, 4850, 1341, 675, 1161, 3348, 969, 4082, 5810, 4015, 4124, 3847, 5810, 4850, 1341, 5928, 939, 675, 6135, 3348, 112]",1
"[5810, 2714, 1341, 3110, 634, 2268, 5801, 2550, 2741, 1356, 4418, 6184, 5038, 675, 4628]",0
"[4672, 2456, 3323, 3968, 6116, 112, 1639, 3869, 2477, 558, 1695, 112, 5810, 6038, 3576, 4533, 4082, 5810, 3561, 4185, 1129, 5810, 5290, 2405, 93, 3002, 656, 3968, 462, 5928, 5277, 6109, 2143, 794, 454, 2926, 2984, 4124, 794, 454, 4697, 112, 6008, 5359, 3646, 5920, 3098, 625, 4394, 6315, 112, 6420, 5832, 3002, 1639, 3869, 5763, 698, 4042, 5810, 2640, 112, 5810, 2241, 3717, 6305, 453, 5277, 6109, 2402, 93, 4355, 4950, 9]",0
"[6501, 112, 6150, 3265, 3323, 2741, 675, 2111, 5928, 479, 112]",0
"[3949, 93, 5810, 4672, 2456, 3323, 667, 899, 2456, 93, 675, 5824, 3323, 3949, 1904, 3098, 3348, 112]",0
"[454, 3536, 1508, 794, 5824, 769, 6028, 5277, 6109, 2586, 4086, 6060, 5810, 4146, 675, 3348, 3323, 3968, 1312, 6360, 5833, 769, 2563, 112]",0
"[4097, 5810, 4793, 4185, 3323, 6445, 675, 5810, 3265, 3323, 4618, 1508, 794, 3348, 2819, 5279, 2563, 1074, 4697, 675, 2984, 4082, 5810, 5058, 4185, 6375, 3323, 1048, 1508, 112]",0
"[558, 1695, 3968, 4567, 93, 4697, 675, 2926, 2984, 5290, 5909, 2241, 5359, 6050, 5928, 6135, 711, 112]",0
"[6514, 3869, 5416, 701, 3317, 4672, 2456, 112, 4361, 2830, 2724, 454, 3512, 5928, 2871, 711, 1129, 3358, 3968, 6445, 112, 4355, 3625, 5652, 3358, 6445, 112, 3002, 5074, 6510, 2789, 2792, 986, 1408, 1341, 5928, 6511, 3661, 1085, 93, 2830, 6510, 2789, 4587, 3348, 5928, 2871, 112, 5801, 3752, 977, 5810, 4718, 3348, 2748, 1106]",0
"[5810, 6038, 5150, 5928, 977, 2517, 112, 3348, 1639, 3109, 5981, 947, 5928, 5810, 2910, 4185, 112, 5810, 4672, 2456, 1639, 3109, 5810, 1904, 5928, 3561, 794, 2166, 112, 5882, 6461, 977, 2861, 5928, 6135, 5810, 5321, 5928, 3348, 67, 2632, 4405, 112]",0
"[3949, 3796, 5763, 1201, 112, 1587, 3968, 5772, 2297, 112]",0
"[5723, 2819, 5772, 2923, 2984, 2640, 1129, 3968, 558, 675, 4697, 2640, 112, 4790, 4185, 802, 6132, 5928, 4591, 1695, 6026, 112, 6316, 769, 462, 5928, 4790, 2563, 2926, 2984, 4097, 3321, 4042, 1275, 698, 2450, 86, 2926, 2984, 4124, 4697, 87, 112, 2866, 3002, 656, 3968, 462, 5928, 3561, 3282, 4697, 493, 112, 644, 3968, 2477, 698, 1695, 2563, 558, 93, 4697, 4124, 2926, 2984, 3098, 4672, 2457, 2866, 3968, 462, 5928, 3561, 3282, 558, 493, 642, 112, 6526, 3931, 3512, 4567, 3098, 2010, 3323, 3968, 6445, 112, 3025, 6461, 977, 2768, 3348, 5723, 1639, 1253, 5810, 3512, 675, 1381, 947, 112]",0
"[3002, 2002, 3869, 5878, 5810, 5763, 4212, 4042, 5882, 6328, 3323, 6445, 112]",0
"[6510, 2789, 2830, 3869, 3063, 6086, 5763, 2563, 6511, 4524, 6508]",0
"[5810, 2926, 2984, 3796, 5148, 5928, 6436, 491, 5928, 3841, 4042, 5810, 5716, 3697, 112, 3968, 2563, 5810, 558, 675, 4697, 4090, 112, 6305, 6050, 5928, 3561, 794, 558, 112, 6305, 6050, 5682, 5290, 794, 4701]",0
"[2283, 1396, 2900, 112, 1576, 2619, 625, 5723, 3692, 1639, 977, 5151, 112]",0
"[6501, 3002, 1639, 5141, 3646, 4586, 4891, 4082, 5810, 2716, 112, 2866, 1483, 5723, 3323, 4590, 5811, 1239, 4288, 112]",0
"[3002, 2477, 2447, 1248, 4741, 2619, 2716, 93, 1129, 3002, 1154, 3869, 5260, 5810, 4496, 4042, 1918, 112]",0
"[6501, 93, 5810, 5723, 3409, 4590, 1239, 5904, 5810, 4524, 4286]",0
"[5824, 6305, 1528, 1402, 6418, 454, 5427, 3098, 1028, 6366, 4484, 3841, 1918, 2807]",0
"[3577, 876, 1396, 2900, 93, 6628, 2789, 5463, 3348, 4082, 5068, 6366, 5810, 5576, 6305, 3836, 112]",0
